Report_Number,Date_Reported,City,Crime_Description,Victim_Age,Victim_Gender,Weapon_Used,Case_Closed,DateTime_of_Occurrence
33593,2023-03-11,12,11,73.0,0,0,0,
33594,2023-03-11,5,9,61.0,0,1,1,
33595,2023-02-11,24,14,30.0,0,1,1,
33596,2023-01-11,5,13,18.0,0,1,0,
33597,2023-01-11,17,17,39.0,0,4,0,
33598,2023-02-11,27,5,53.0,0,3,0,
33599,2023-01-11,8,14,51.0,0,5,0,
33602,2023-03-11,19,6,59.0,0,1,1,2023-11-01 08:56:00
33605,2023-02-11,5,17,58.0,0,4,1,2023-11-01 13:32:00
33606,2023-03-11,13,5,72.0,0,1,0,2023-11-01 22:49:00
33607,2023-01-11,1,11,56.0,0,5,1,2023-11-01 06:39:00
33609,2023-04-11,15,17,47.0,0,1,0,2023-11-01 12:35:00
33610,2023-03-11,4,18,58.0,0,1,0,2023-11-01 18:04:00
33611,2023-03-11,12,1,32.0,0,5,0,2023-11-01 15:44:00
33613,2023-03-11,11,7,71.0,1,2,1,2023-11-01 07:19:00
33614,2023-04-11,9,19,73.0,0,1,0,2023-11-01 17:19:00
33615,2023-04-11,15,10,69.0,0,1,1,2023-11-01 23:36:00
33616,2023-03-11,20,8,49.0,0,3,1,2023-11-01 01:42:00
33617,2023-02-11,5,3,42.0,0,4,0,2023-11-01 05:23:00
33618,2023-04-11,4,13,40.0,0,5,1,2023-11-01 08:21:00
33619,2023-03-11,17,5,22.0,0,4,0,2023-11-01 10:35:00
33620,2023-02-11,13,5,23.0,1,3,0,2023-11-01 14:34:00
33621,2023-02-11,27,9,61.0,1,4,1,2023-11-01 23:44:00
33622,2023-04-11,14,3,26.0,1,0,1,2023-11-01 22:16:00
33623,2023-04-11,21,13,52.0,0,0,1,2023-11-01 05:05:00
33624,2023-04-11,5,0,10.0,0,1,0,2023-11-01 14:09:00
33625,2023-03-11,3,7,74.0,0,4,0,2023-11-02 03:26:00
33626,2023-03-11,7,18,11.0,1,4,0,2023-11-02 10:45:00
33627,2023-05-11,8,14,12.0,0,4,1,2023-11-02 21:26:00
33628,2023-04-11,2,6,23.0,1,2,0,2023-11-02 20:21:00
33629,2023-05-11,18,14,75.0,0,4,0,2023-11-02 12:44:00
33630,2023-02-11,8,6,47.0,0,3,1,2023-11-02 00:03:00
33631,2023-05-11,4,13,79.0,0,5,0,2023-11-02 18:59:00
33632,2023-04-11,2,3,21.0,0,3,1,2023-11-02 21:37:00
33633,2023-04-11,5,9,29.0,1,4,0,2023-11-02 17:27:00
33634,2023-04-11,8,0,47.0,0,1,0,2023-11-02 19:01:00
33636,2023-04-11,15,11,73.0,0,1,0,2023-11-02 05:08:00
33637,2023-04-11,13,5,66.0,0,1,1,2023-11-02 09:44:00
33638,2023-05-11,13,1,69.0,0,1,1,2023-11-02 01:06:00
33639,2023-04-11,3,20,24.0,0,1,1,2023-11-02 08:57:00
33641,2023-04-11,14,8,31.0,1,2,0,2023-11-02 17:03:00
33642,2023-05-11,4,20,12.0,1,1,1,2023-11-02 07:13:00
33644,2023-04-11,4,6,45.0,0,4,0,2023-11-02 22:35:00
33645,2023-05-11,17,19,28.0,1,3,0,2023-11-02 18:59:00
33646,2023-03-11,19,8,68.0,1,2,1,2023-11-02 23:57:00
33647,2023-04-11,8,1,12.0,1,2,0,2023-11-02 14:42:00
33648,2023-05-11,17,4,24.0,0,4,1,2023-11-02 08:50:00
33650,2023-04-11,14,11,39.0,0,4,1,2023-11-03 14:10:00
33651,2023-04-11,26,19,54.0,0,0,1,2023-11-03 16:33:00
33652,2023-04-11,17,2,56.0,0,5,1,2023-11-03 11:18:00
33653,2023-05-11,17,3,51.0,0,5,1,2023-11-03 22:04:00
33654,2023-05-11,2,19,12.0,0,1,0,2023-11-03 19:28:00
33656,2023-05-11,23,10,29.0,0,4,1,2023-11-03 16:01:00
33657,2023-05-11,13,14,26.0,0,4,1,2023-11-03 04:52:00
33658,2023-06-11,5,7,75.0,0,3,1,2023-11-03 09:37:00
33659,2023-05-11,13,10,42.0,0,3,1,2023-11-03 21:42:00
33660,2023-04-11,21,16,34.0,1,3,0,2023-11-03 07:01:00
33661,2023-04-11,28,7,38.0,0,0,1,2023-11-03 18:57:00
33662,2023-05-11,17,5,11.0,1,1,1,2023-11-03 19:07:00
33663,2023-04-11,12,2,22.0,1,0,1,2023-11-03 09:15:00
33664,2023-04-11,10,15,62.0,0,1,0,2023-11-03 12:07:00
33665,2023-04-11,14,2,31.0,0,4,1,2023-11-03 03:53:00
33666,2023-03-11,4,4,79.0,1,2,1,2023-11-03 14:48:00
33667,2023-05-11,21,17,69.0,0,4,0,2023-11-03 17:11:00
33668,2023-05-11,2,2,58.0,1,3,1,2023-11-03 21:33:00
33669,2023-05-11,14,5,15.0,0,0,1,2023-11-03 19:49:00
33672,2023-05-11,14,9,59.0,1,1,1,2023-11-03 03:35:00
33673,2023-06-11,11,6,55.0,1,1,1,2023-11-04 07:03:00
33675,2023-06-11,21,6,57.0,0,3,1,2023-11-04 03:15:00
33676,2023-04-11,8,3,21.0,0,1,0,2023-11-04 13:54:00
33677,2023-05-11,21,15,37.0,0,4,1,2023-11-04 13:24:00
33678,2023-04-11,8,19,70.0,0,4,1,2023-11-04 10:04:00
33679,2023-05-11,8,9,78.0,0,0,1,2023-11-04 21:16:00
33680,2023-06-11,5,19,46.0,0,0,1,2023-11-04 13:50:00
33681,2023-05-11,8,14,79.0,1,4,0,2023-11-04 06:39:00
33683,2023-04-11,17,4,13.0,1,1,1,2023-11-04 08:05:00
33684,2023-05-11,17,5,25.0,0,4,1,2023-11-04 12:38:00
33685,2023-07-11,2,13,50.0,0,2,0,2023-11-04 14:01:00
33686,2023-06-11,21,6,40.0,0,0,1,2023-11-04 20:16:00
33687,2023-07-11,1,3,51.0,1,2,0,2023-11-04 19:56:00
33688,2023-04-11,4,18,32.0,1,1,0,2023-11-04 22:03:00
33689,2023-05-11,17,12,25.0,0,5,0,2023-11-04 20:45:00
33690,2023-06-11,17,7,18.0,1,3,1,2023-11-04 08:34:00
33691,2023-07-11,5,17,18.0,1,3,1,2023-11-04 02:51:00
33692,2023-05-11,24,2,71.0,1,0,1,2023-11-04 01:24:00
33693,2023-06-11,17,12,57.0,1,3,0,2023-11-04 20:11:00
33695,2023-06-11,8,8,35.0,0,5,1,2023-11-04 08:36:00
33696,2023-06-11,2,2,77.0,1,3,0,2023-11-04 08:33:00
33697,2023-07-11,26,11,46.0,1,5,1,2023-11-05 09:52:00
33698,2023-07-11,5,16,66.0,0,2,1,2023-11-05 11:18:00
33699,2023-05-11,17,7,54.0,1,0,1,2023-11-05 07:29:00
33700,2023-07-11,25,1,12.0,0,2,1,2023-11-05 09:06:00
33701,2023-08-11,12,1,76.0,0,2,0,2023-11-05 13:31:00
33702,2023-05-11,22,12,79.0,0,1,1,2023-11-05 10:19:00
33703,2023-05-11,12,13,51.0,1,5,1,2023-11-05 18:08:00
33704,2023-07-11,20,7,25.0,0,1,0,2023-11-05 08:17:00
33705,2023-07-11,15,9,70.0,1,2,1,2023-11-05 20:34:00
33707,2023-08-11,9,10,46.0,0,5,1,2023-11-05 02:34:00
33708,2023-07-11,12,15,51.0,1,4,1,2023-11-05 09:43:00
33709,2023-08-11,4,4,28.0,1,4,0,2023-11-05 13:02:00
33710,2023-07-11,6,15,26.0,0,4,1,2023-11-05 07:08:00
33712,2023-07-11,13,2,35.0,1,1,1,2023-11-05 16:43:00
33713,2023-07-11,19,1,17.0,0,5,1,2023-11-05 00:04:00
33715,2023-07-11,8,20,44.0,1,2,1,2023-11-05 10:33:00
33716,2023-08-11,15,0,12.0,1,1,1,2023-11-05 14:52:00
33717,2023-07-11,18,8,25.0,1,4,0,2023-11-05 14:14:00
33718,2023-07-11,26,16,39.0,0,2,0,2023-11-05 04:25:00
33719,2023-06-11,20,7,22.0,1,2,1,2023-11-05 03:47:00
33720,2023-07-11,4,9,64.0,0,0,1,2023-11-05 01:58:00
33721,2023-07-11,10,13,14.0,1,3,1,2023-11-06 09:54:00
33723,2023-09-11,20,8,51.0,1,3,1,2023-11-06 15:44:00
33724,2023-08-11,10,3,35.0,0,2,1,2023-11-06 08:42:00
33725,2023-06-11,13,17,71.0,0,1,0,2023-11-06 15:37:00
33726,2023-07-11,14,3,76.0,1,3,1,2023-11-06 23:42:00
33727,2023-06-11,14,19,70.0,0,0,1,2023-11-06 21:09:00
33728,2023-08-11,17,20,45.0,0,4,1,2023-11-06 17:12:00
33730,2023-08-11,15,9,34.0,1,4,1,2023-11-06 06:51:00
33731,2023-07-11,5,2,40.0,0,1,1,2023-11-06 16:01:00
33734,2023-07-11,23,2,10.0,1,1,1,2023-11-06 22:31:00
33735,2023-09-11,2,0,48.0,0,2,1,2023-11-06 04:48:00
33736,2023-07-11,18,3,77.0,0,0,1,2023-11-06 18:56:00
33737,2023-07-11,3,16,65.0,0,5,1,2023-11-06 07:58:00
33738,2023-08-11,13,0,36.0,0,1,0,2023-11-06 09:03:00
33740,2023-06-11,2,11,15.0,0,2,1,2023-11-06 09:53:00
33741,2023-08-11,6,17,71.0,1,4,1,2023-11-06 07:17:00
33742,2023-09-11,8,9,45.0,1,4,1,2023-11-06 01:06:00
33743,2023-07-11,17,12,67.0,0,5,1,2023-11-06 17:36:00
33745,2023-09-11,10,7,20.0,0,2,0,2023-11-07 00:06:00
33746,2023-09-11,14,5,46.0,0,3,1,2023-11-07 10:42:00
33747,2023-08-11,10,12,14.0,0,1,0,2023-11-07 06:44:00
33748,2023-09-11,10,5,78.0,0,5,1,2023-11-07 06:33:00
33749,2023-07-11,17,6,10.0,1,4,1,2023-11-07 14:43:00
33751,2023-09-11,4,1,62.0,0,4,0,2023-11-07 14:45:00
33752,2023-08-11,20,5,44.0,0,0,0,2023-11-07 00:31:00
33753,2023-08-11,2,14,42.0,0,1,0,2023-11-07 08:42:00
33755,2023-09-11,17,3,29.0,1,4,1,2023-11-07 04:58:00
33757,2023-07-11,3,4,41.0,0,3,0,2023-11-07 06:07:00
33758,2023-09-11,12,11,13.0,0,0,0,2023-11-07 01:42:00
33759,2023-08-11,14,13,77.0,0,3,1,2023-11-07 11:04:00
33760,2023-07-11,23,8,38.0,0,1,0,2023-11-07 06:00:00
33761,2023-09-11,5,3,64.0,0,1,0,2023-11-07 01:36:00
33762,2023-08-11,5,8,63.0,0,3,1,2023-11-07 03:52:00
33763,2023-09-11,13,11,14.0,1,0,1,2023-11-07 06:15:00
33764,2023-08-11,15,5,70.0,0,2,0,2023-11-07 23:20:00
33765,2023-08-11,4,12,55.0,0,0,1,2023-11-07 10:43:00
33766,2023-09-11,5,17,45.0,0,4,1,2023-11-07 11:04:00
33768,2023-08-11,2,4,43.0,0,3,0,2023-11-07 17:41:00
33769,2023-10-11,17,3,11.0,0,3,1,2023-11-08 16:04:00
33773,2023-10-11,10,3,72.0,0,5,0,2023-11-08 01:23:00
33774,2023-09-11,5,11,58.0,1,4,1,2023-11-08 01:08:00
33775,2023-09-11,10,5,44.0,0,0,0,2023-11-08 16:47:00
33776,2023-09-11,17,6,15.0,0,1,0,2023-11-08 02:16:00
33778,2023-09-11,8,19,49.0,1,2,0,2023-11-08 08:48:00
33780,2023-09-11,0,9,33.0,1,0,0,2023-11-08 22:23:00
33781,2023-10-11,2,11,22.0,0,0,1,2023-11-08 21:51:00
33782,2023-09-11,4,11,27.0,1,4,1,2023-11-08 22:27:00
33784,2023-10-11,17,20,53.0,0,4,0,2023-11-08 15:52:00
33785,2023-10-11,5,11,74.0,1,3,0,2023-11-08 23:15:00
33786,2023-09-11,6,16,54.0,0,3,1,2023-11-08 17:41:00
33787,2023-08-11,16,4,73.0,0,3,1,2023-11-08 01:14:00
33788,2023-11-11,17,13,12.0,0,4,1,2023-11-08 17:05:00
33790,2023-09-11,10,19,60.0,0,5,1,2023-11-08 08:56:00
33791,2023-09-11,8,18,54.0,0,0,0,2023-11-08 06:51:00
33792,2023-11-11,5,13,19.0,0,0,0,2023-11-08 13:06:00
33793,2023-09-11,0,18,60.0,1,3,1,2023-11-09 16:20:00
33794,2023-11-11,6,19,58.0,0,3,1,2023-11-09 07:01:00
33795,2023-11-11,23,0,22.0,1,1,0,2023-11-09 03:00:00
33796,2023-11-11,13,6,14.0,0,4,0,2023-11-09 18:41:00
33797,2023-10-11,17,11,60.0,0,1,0,2023-11-09 02:33:00
33798,2023-09-11,2,12,38.0,0,2,0,2023-11-09 10:50:00
33799,2023-09-11,10,7,67.0,0,2,1,2023-11-09 08:04:00
33800,2023-09-11,20,6,46.0,0,2,1,2023-11-09 07:04:00
33801,2023-10-11,8,19,22.0,0,5,0,2023-11-09 13:47:00
33802,2023-11-11,14,10,70.0,0,0,1,2023-11-09 23:05:00
33803,2023-10-11,5,19,75.0,0,2,1,2023-11-09 15:11:00
33804,2023-11-11,5,11,17.0,0,4,0,2023-11-09 19:52:00
33805,2023-11-11,2,2,22.0,0,4,1,2023-11-09 10:23:00
33807,2023-10-11,1,2,47.0,0,5,0,2023-11-09 11:27:00
33808,2023-12-11,4,4,25.0,1,1,1,2023-11-09 17:35:00
33809,2023-10-11,13,13,58.0,0,5,1,2023-11-09 03:34:00
33810,2023-12-11,17,4,51.0,1,0,0,2023-11-09 21:32:00
33811,2023-11-11,1,12,78.0,0,2,0,2023-11-09 20:58:00
33812,2023-11-11,18,6,38.0,1,4,1,2023-11-09 03:42:00
33813,2023-11-11,13,10,54.0,0,0,1,2023-11-09 01:14:00
33814,2023-12-11,25,8,32.0,1,4,1,2023-11-09 01:08:00
33815,2023-12-11,2,11,31.0,1,1,0,2023-11-09 18:15:00
33816,2023-12-11,16,5,35.0,0,2,1,2023-11-09 02:58:00
33817,2023-11-11,17,15,13.0,0,4,1,2023-11-10 23:35:00
33818,2023-11-11,4,0,64.0,1,5,1,2023-11-10 14:37:00
33819,2023-12-11,17,10,63.0,0,3,0,2023-11-10 10:40:00
33820,2023-11-11,0,20,78.0,1,1,1,2023-11-10 11:24:00
33821,2023-11-11,21,18,19.0,1,5,0,2023-11-10 13:02:00
33822,2023-10-11,21,8,33.0,1,2,1,2023-11-10 14:43:00
33823,2023-11-11,17,4,18.0,0,3,0,2023-11-10 06:49:00
33824,2023-12-11,13,5,39.0,0,3,1,2023-11-10 09:49:00
33825,2023-11-11,5,13,65.0,1,5,0,2023-11-10 00:06:00
33826,2023-11-11,20,19,49.0,0,2,0,2023-11-10 05:25:00
33828,2023-11-11,5,0,75.0,0,0,0,2023-11-10 09:38:00
33829,2023-11-11,24,9,14.0,0,2,0,2023-11-10 16:21:00
33830,2023-10-11,9,7,56.0,0,1,0,2023-11-10 18:32:00
33831,,18,0,17.0,0,4,1,2023-11-10 13:01:00
33832,2023-12-11,13,8,28.0,0,3,0,2023-11-10 03:14:00
33833,2023-11-11,5,15,19.0,1,5,0,2023-11-10 21:35:00
33835,2023-11-11,8,5,17.0,1,5,1,2023-11-10 13:45:00
33836,2023-12-11,5,18,52.0,0,4,0,2023-11-10 15:54:00
33837,2023-12-11,13,2,75.0,0,2,0,2023-11-10 01:18:00
33838,,1,5,60.0,1,0,0,2023-11-10 20:50:00
33839,2023-11-11,28,4,29.0,0,3,0,2023-11-10 00:04:00
33840,2023-12-11,21,10,10.0,0,5,0,2023-11-10 01:39:00
33841,2023-12-11,2,11,58.0,0,0,0,2023-11-11 05:37:00
33842,2023-12-11,5,0,60.0,1,0,0,2023-11-11 17:28:00
33843,,5,11,79.0,0,2,0,2023-11-11 14:44:00
33844,,8,2,50.0,0,3,1,2023-11-11 04:13:00
33846,2023-12-11,17,8,22.0,1,5,1,2023-11-11 02:27:00
33847,,17,3,43.0,0,1,0,2023-11-11 06:34:00
33848,,17,18,39.0,0,4,1,2023-11-11 13:18:00
33849,,1,8,70.0,0,3,0,2023-11-11 09:51:00
33851,2023-11-11,17,20,47.0,0,0,0,2023-11-11 17:15:00
33852,2023-12-11,13,4,69.0,0,1,1,2023-11-11 10:43:00
33853,,5,4,32.0,0,0,0,2023-11-11 10:10:00
33854,,20,13,45.0,0,5,0,2023-11-11 17:22:00
33855,2023-11-11,18,18,34.0,0,1,1,2023-11-11 03:33:00
33856,2023-11-11,13,8,39.0,0,3,0,2023-11-11 13:31:00
33857,2023-11-11,8,4,25.0,0,1,1,2023-11-11 23:40:00
33858,,21,4,77.0,1,1,0,2023-11-11 01:05:00
33859,,17,1,37.0,0,2,0,2023-11-11 05:04:00
33860,2023-12-11,18,4,15.0,1,3,0,2023-11-11 23:45:00
33861,2023-12-11,21,8,77.0,1,3,0,2023-11-11 16:27:00
33863,2023-12-11,0,9,71.0,0,3,1,2023-11-11 17:16:00
33864,2023-12-11,14,18,13.0,0,5,1,2023-11-11 08:32:00
33865,,17,6,72.0,0,5,1,2023-11-12 07:33:00
33866,,17,14,62.0,1,5,0,2023-11-12 03:43:00
33867,,17,0,22.0,0,2,1,2023-11-12 05:58:00
33868,,16,1,57.0,0,3,0,2023-11-12 15:02:00
33869,2023-12-11,19,16,12.0,0,3,0,2023-11-12 12:06:00
33870,2023-12-11,2,11,74.0,1,1,0,2023-11-12 08:26:00
33872,2023-12-11,28,0,55.0,1,5,1,2023-11-12 00:18:00
33873,,11,6,56.0,0,0,1,2023-11-12 06:30:00
33875,,5,6,70.0,0,1,1,2023-11-12 01:47:00
33876,2023-12-11,17,5,11.0,0,0,0,2023-11-12 04:55:00
33877,,15,12,27.0,1,4,0,2023-11-12 20:12:00
33878,2023-12-11,10,17,21.0,0,0,1,2023-11-12 22:44:00
33879,,8,11,14.0,0,5,1,2023-11-12 23:07:00
33880,2023-12-11,11,14,26.0,0,1,1,2023-11-12 14:40:00
33881,,23,10,79.0,0,1,1,2023-11-12 10:02:00
33882,2023-12-11,2,12,64.0,1,2,0,2023-11-12 14:35:00
33883,,5,7,72.0,0,5,1,2023-11-12 17:22:00
33884,,5,14,25.0,1,0,1,2023-11-12 21:19:00
33885,,1,2,39.0,0,3,1,2023-11-12 07:39:00
33886,,10,12,37.0,0,5,0,2023-11-12 07:13:00
33888,,9,0,21.0,1,4,0,2023-11-12 04:19:00
33889,,21,20,73.0,1,1,0,
33890,,18,0,67.0,0,0,1,
33891,,5,17,19.0,0,5,1,
33892,,17,19,63.0,1,2,0,
33893,,3,5,31.0,0,3,0,
33894,,21,20,36.0,0,5,0,
33895,,13,7,25.0,0,5,0,
33896,,17,13,38.0,1,4,0,
33897,,17,7,26.0,0,3,0,
33898,,2,19,19.0,0,4,1,
33899,,21,19,56.0,1,0,1,
33900,,13,2,42.0,0,5,1,
33901,,4,8,65.0,0,3,1,
33902,,5,20,24.0,1,1,0,
33904,,21,11,35.0,0,5,1,
33905,,4,2,46.0,1,1,1,
33906,,5,18,34.0,1,0,1,
33907,,15,1,42.0,0,1,0,
33908,,2,7,16.0,0,5,1,
33909,,17,14,21.0,0,2,0,
33910,,8,2,59.0,1,4,1,
33911,,17,15,73.0,0,1,1,
33913,,5,10,48.0,1,0,0,
33914,,5,15,10.0,1,1,1,
33915,,8,13,21.0,1,4,0,
33916,,21,14,41.0,0,3,0,
33917,,17,19,63.0,0,4,1,
33918,,0,0,20.0,0,3,1,
33919,,18,4,35.0,1,0,1,
33920,,8,1,70.0,0,0,0,
33921,,14,15,30.0,1,5,0,
33922,,8,20,69.0,1,0,1,
33923,,5,0,64.0,0,4,0,
33924,,14,0,65.0,0,5,0,
33925,,2,12,48.0,0,0,1,
33926,,17,19,20.0,0,5,1,
33927,,13,18,17.0,0,5,1,
33928,,9,4,26.0,1,5,0,
33929,,1,19,75.0,1,2,0,
33930,,9,12,50.0,0,2,0,
33931,,5,11,30.0,1,3,1,
33932,,8,16,26.0,0,1,0,
33933,,28,0,70.0,0,1,1,
33934,,12,5,21.0,1,1,0,
33935,,11,16,28.0,0,3,0,
33937,,7,6,23.0,0,5,1,
33938,,17,6,29.0,0,5,0,
33940,,25,15,30.0,0,4,1,
33941,,2,4,28.0,1,5,0,
33942,,5,14,30.0,0,4,1,
33943,,24,19,33.0,0,2,0,
33944,,8,3,74.0,0,3,1,
33945,,5,8,63.0,0,3,0,
33946,,13,19,26.0,0,1,0,
33947,,8,15,41.0,0,4,0,
33948,,24,5,46.0,1,1,0,
33949,,2,2,29.0,1,1,1,
33950,,8,17,50.0,0,3,1,
33951,,5,15,52.0,1,3,1,
33952,,4,3,67.0,0,4,1,
33953,,8,10,49.0,0,1,1,
33954,,12,11,41.0,0,1,0,
33955,,13,14,58.0,1,1,1,
33956,,10,11,11.0,0,0,1,
33957,,20,1,58.0,0,5,0,
33958,,23,11,55.0,1,5,1,
33959,,17,20,70.0,0,5,0,
33960,,7,1,36.0,0,2,0,
33961,,20,17,18.0,0,1,1,
33962,,24,4,52.0,0,1,0,
33963,,8,6,57.0,1,1,1,
33964,,5,18,11.0,0,1,1,
33965,,21,7,65.0,1,1,1,
33966,,27,5,25.0,1,3,0,
33967,,5,4,36.0,0,3,0,
33968,,10,20,43.0,0,3,1,
33969,,4,15,11.0,0,0,1,
33970,,8,12,62.0,0,0,0,
33971,,5,3,18.0,0,0,0,
33972,,24,14,49.0,1,3,1,
33973,,2,1,27.0,1,1,0,
33975,,12,8,45.0,1,5,0,
33976,,15,14,53.0,0,0,0,
33977,,5,20,75.0,0,4,0,
33978,,5,7,63.0,1,5,1,
33979,,2,4,49.0,1,3,0,
33980,,13,3,42.0,0,3,1,
33982,,5,9,18.0,0,4,0,
33983,,0,4,53.0,1,4,1,
33984,,1,16,25.0,0,2,0,
33985,,13,16,47.0,0,2,1,
33986,,5,8,40.0,1,5,1,
33987,,8,5,59.0,1,1,0,
33988,,14,12,21.0,0,3,0,
33989,,17,9,26.0,0,5,0,
33990,,17,10,69.0,0,4,0,
33991,,11,4,76.0,0,2,1,
33993,,21,9,65.0,1,4,0,
33994,,17,17,51.0,0,4,1,
33995,,17,10,51.0,0,4,0,
33996,,12,9,17.0,0,2,1,
33997,,8,19,14.0,1,0,0,
33998,,12,15,76.0,0,0,1,
33999,,7,12,67.0,1,2,0,
34000,,21,15,52.0,0,3,1,
34001,,14,12,39.0,1,0,1,
34002,,2,11,13.0,0,5,1,
34003,,10,0,35.0,0,0,1,
34004,,2,12,57.0,0,0,0,
34005,,4,14,34.0,0,3,1,
34006,,8,19,78.0,0,1,0,
34007,,7,11,10.0,0,1,0,
34008,,23,11,79.0,1,4,0,
34009,,25,11,21.0,0,2,1,
34010,,12,6,16.0,0,3,1,
34012,,17,17,57.0,0,4,0,
34015,,5,0,39.0,0,2,1,
34016,,8,11,11.0,0,1,1,
34017,,12,13,76.0,1,4,1,
34018,,1,7,25.0,0,4,0,
34019,,5,0,66.0,0,3,0,
34020,,26,15,55.0,0,3,0,
34021,,10,2,77.0,1,1,0,
34023,,2,2,58.0,0,4,1,
34024,,4,5,71.0,0,2,0,
34025,,5,2,39.0,0,0,0,
34026,,18,12,49.0,0,0,1,
34027,,14,19,37.0,1,3,1,
34028,,17,2,10.0,0,4,0,
34030,,13,4,54.0,0,5,0,
34031,,24,6,44.0,0,2,1,
34033,,4,20,13.0,0,1,1,
34034,,9,20,15.0,1,2,0,
34035,,5,7,38.0,0,0,0,
34036,,21,20,53.0,0,2,1,
34037,,4,2,13.0,0,2,0,
34039,,21,3,70.0,0,1,1,
34040,,5,3,15.0,0,2,1,
34041,,17,8,52.0,0,1,0,
34042,,24,17,49.0,0,4,0,
34043,,2,15,45.0,0,4,1,
34044,,13,8,65.0,0,1,0,
34045,,21,8,21.0,1,2,0,
34046,,13,9,45.0,0,3,0,
34047,,5,13,53.0,0,3,1,
34048,,21,19,75.0,0,4,0,
34051,,21,12,21.0,0,4,0,
34052,,17,0,31.0,1,0,0,
34053,,5,2,68.0,1,0,0,
34054,,5,12,65.0,1,5,1,
34055,,5,12,36.0,0,0,0,
34057,,8,3,45.0,0,4,0,
34058,,17,9,57.0,1,0,0,
34059,,5,11,53.0,1,4,1,
34060,,24,19,24.0,0,4,0,
34061,,13,11,62.0,1,0,0,
34062,,4,12,48.0,0,2,0,
34063,,5,0,23.0,0,1,0,
34064,,5,9,46.0,0,0,0,
34065,,2,16,31.0,1,5,0,
34066,,8,4,57.0,0,1,1,
34067,,13,2,79.0,1,2,0,
34068,,17,15,39.0,0,0,0,
34069,,13,11,54.0,0,2,1,
34071,,13,5,61.0,0,3,1,
34073,,18,12,69.0,0,5,0,
34074,,10,1,27.0,1,2,0,
34075,,1,20,58.0,0,1,1,
34076,,21,18,65.0,1,0,0,
34077,,5,10,60.0,0,0,0,
34079,,21,2,34.0,0,0,1,
34080,,17,3,36.0,0,3,0,
34081,,1,19,46.0,1,4,0,
34082,,5,20,45.0,0,2,1,
34083,,25,10,16.0,0,1,0,
34084,,14,2,60.0,1,2,1,
34085,,8,16,18.0,0,3,1,
34086,,19,20,55.0,0,4,1,
34087,,1,7,62.0,1,1,0,
34088,,8,8,42.0,0,2,0,
34089,,2,7,70.0,0,5,0,
34090,,5,7,10.0,1,2,0,
34091,,1,9,68.0,0,0,1,
34092,,14,20,66.0,0,4,1,
34094,,5,0,32.0,0,5,0,
34095,,23,1,11.0,0,3,1,
34096,,6,11,34.0,0,2,1,
34097,,25,0,44.0,1,2,1,
34098,,24,0,62.0,0,5,0,
34099,,4,8,27.0,0,0,0,
34100,,20,18,42.0,0,1,0,
34101,,5,17,77.0,1,2,0,
34102,,7,0,15.0,0,2,0,
34103,,28,8,43.0,1,3,1,
34104,,5,12,74.0,0,5,1,
34105,,17,4,69.0,0,1,0,
34106,,17,9,78.0,0,0,1,
34107,,25,13,39.0,0,1,0,
34108,,4,10,23.0,1,4,0,
34109,,5,10,48.0,0,2,1,
34110,,17,7,54.0,0,5,1,
34111,,13,19,48.0,1,0,0,
34112,,5,10,23.0,1,4,1,
34113,,0,3,26.0,0,5,1,
34114,,24,10,11.0,1,2,0,
34115,,17,4,57.0,0,0,1,
34116,,4,19,18.0,1,3,0,
34117,,4,7,27.0,0,5,1,
34118,,4,0,16.0,0,2,0,
34119,,17,19,66.0,0,2,0,
34120,,10,9,36.0,0,2,0,
34122,,5,1,37.0,0,0,1,
34123,,4,13,76.0,0,1,1,
34125,,2,6,38.0,1,3,1,
34126,,21,8,35.0,1,0,1,
34127,,3,13,51.0,1,1,1,
34128,,2,9,39.0,1,3,1,
34129,,13,13,38.0,0,2,0,
34130,,22,7,28.0,0,4,1,
34132,,23,4,31.0,1,4,0,
34133,,5,18,11.0,0,5,1,
34134,,13,4,36.0,0,2,0,
34135,,8,12,33.0,1,0,0,
34136,,5,8,45.0,1,5,1,
34137,,8,12,46.0,0,0,0,
34138,,1,4,72.0,0,1,1,
34139,,21,2,65.0,1,0,0,
34140,,2,8,77.0,0,5,1,
34141,,1,0,25.0,0,0,0,
34142,,14,20,40.0,1,0,1,
34143,,0,9,41.0,0,0,0,
34144,,4,15,28.0,0,1,0,
34146,,0,4,76.0,0,5,1,
34148,,5,7,74.0,1,4,0,
34149,,13,18,49.0,0,1,1,
34150,,24,7,75.0,0,5,1,
34151,,13,11,30.0,1,4,1,
34152,,7,6,23.0,1,4,1,
34154,,1,18,19.0,0,3,0,
34155,,28,10,43.0,0,3,0,
34156,,27,10,59.0,1,5,1,
34157,,1,4,23.0,0,0,0,
34158,,5,9,64.0,0,0,0,
34159,,8,1,50.0,0,5,1,
34160,,1,6,60.0,0,2,0,
34161,,2,3,74.0,0,2,1,
34162,,24,17,45.0,0,2,1,
34164,,6,5,56.0,0,4,0,
34165,,9,14,26.0,1,0,1,
34167,,2,14,21.0,1,1,1,
34168,,5,8,58.0,1,0,1,
34169,,15,10,24.0,1,4,0,
34171,,9,7,76.0,1,2,0,
34172,,25,11,46.0,0,4,0,
34173,,27,6,33.0,0,1,1,
34174,,2,4,30.0,0,5,0,
